Gene name,Mutated samples,Samples tested
SLC8A1_ENST00000332839,230,2634
NCKAP5,229,2632
FER1L6,229,2634
NCKAP5_ENST00000405974,229,2632
KIAA1211,229,2635
NCKAP5_ENST00000317721,229,2632
GRM1_ENST00000355289,229,2765
PLCB1_ENST00000637919,229,2631
NCKAP5_ENST00000409213,229,2632
UGT1A10_ENST00000373445,228,2631
ACAN_ENST00000352105,228,2630
NBEA_ENST00000629018,228,2630
NBEA,228,2630
NBEA_ENST00000310336,228,2630
ACAN_ENST00000561243,228,2630
ACAN_ENST00000617301,228,2630
HUWE1,228,2729
HUWE1_ENST00000262854,228,2729
ACAN_ENST00000560601,228,2630
NBEA_ENST00000379939,228,2630
HUWE1_ENST00000612484,228,2729
KLHL1_ENST00000545028,228,2632
KLHL1,228,2632
DSCAML1_ENST00000527706,228,2637
GPR158,228,2630
ACAN,228,2630
TRPA1,228,2637
GRM1_ENST00000507907,228,2765
KIAA1211_ENST00000504228,228,2635
ACAN_ENST00000559004,228,2630
DGKI_ENST00000446122,227,2631
DGKI_ENST00000424189,227,2631
RP1_ENST00000636932,227,2633
DGKI,227,2631
PCDH17,227,2731
ZNF99_ENST00000397104,227,2635
KCNH7_ENST00000618399,227,2639
LRRIQ1,226,2631
NELL1_ENST00000532434,226,2631
ZAN,226,2630
ZAN_ENST00000620596,226,2630
ANO3,226,2632
ZAN_ENST00000546292,226,2630
ZAN_ENST00000618565,226,2630
PDE1C,226,2631
DGKI_ENST00000453654,225,2631
GALNT17,225,2631
PLCB1_ENST00000617005,224,2631
CTNNB1,224,7350
PLCB1_ENST00000612075,224,2631
ANO3_ENST00000525139,224,2632
ALMS1_ENST00000614410,224,2732
CTNNA2_ENST00000343114,223,2736
FAM47A,223,2632
LPA,223,2636
CTNNA2_ENST00000541047,223,2736
HSPG2,223,2633
CTNNA2_ENST00000540488,223,2736
KIAA1211_ENST00000541073,223,2635
CTNNA2_ENST00000361291,223,2736
FAM47A_ENST00000613251,223,2632
CACNA2D4,222,2631
ABCB1_ENST00000543898,222,2635
DSCAM_ENST00000617870,222,2632
CACNA2D4_ENST00000587995,222,2631
ABCB1_ENST00000265724,222,2635
COL4A2,222,2631
SETD2,222,4835
DCC_ENST00000581580,221,2652
ZNF423_ENST00000535559,221,2638
ZNF479,221,2731
TRIO,221,2651
FLT4_ENST00000393347,221,5050
FBN3,220,2735
FBN3_ENST00000270509,220,2735
FBN3_ENST00000601739,220,2735
ZNF423_ENST00000567169,220,2638
GRIN3A,220,2634
F5_ENST00000367796,219,2632
SNTG1,219,2631
SNTG1_ENST00000646880,219,2631
DMBT1_ENST00000330163,219,2635
PTPRB_ENST00000538708,219,2631
DMBT1_ENST00000368956,219,2635
CR1_ENST00000400960,219,2632
SNTG1_ENST00000644093,219,2631
DMBT1_ENST00000619379,219,2635
FLT4_ENST00000502649,219,5050
PTPRB_ENST00000550857,219,2631
PTPRB_ENST00000261266,219,2631
F5,219,2632
BRCA2_ENST00000544455,219,5340
COL5A2,219,2634
COL5A2_ENST00000618828,219,2634
DMBT1_ENST00000338354,219,2635
DMBT1_ENST00000368955,219,2635
SNTG1_ENST00000642164,219,2631
SNTG1_ENST00000517473,219,2631
SNTG1_ENST00000522124,219,2631
DMBT1_ENST00000344338,219,2635
ATR,219,4952
CHAT_ENST00000339797,219,2632
LTBP1,219,2633
DMBT1,219,2635
CARD11,218,4438
FLT4_ENST00000619105,218,5050
SPAG17,218,2632
SNTG1_ENST00000518864,218,2631
TRPS1_ENST00000640765,218,2634
GRM5,218,2765
GRM5_ENST00000305432,218,2765
MDGA2,218,2632
EP300,218,4888
GRM5_ENST00000455756,218,2765
TRPS1,218,2634
SNTG1_ENST00000642826,218,2631
CR1_ENST00000367051,217,2632
GRID2,217,2632
CR1_ENST00000367053,217,2632
CR1_ENST00000367052,217,2632
ZNF479_ENST00000319636,217,2731
TENM4,217,2630
TNXB_ENST00000375244,217,2632
CR1,217,2632
TNXB_ENST00000644971,217,2632
EYS_ENST00000393380,217,2864
GRID2_ENST00000510992,216,2632
MAP2_ENST00000199940,216,2631
TENM2_ENST00000518659,216,2630
COL1A2,215,2632
DGKB_ENST00000399322,215,2631
DGKB_ENST00000402815,215,2631
PAK5_ENST00000378423,215,4747
DGKB,215,2631
PTPRZ1,215,2639
COL15A1_ENST00000610452,215,2630
PAK5,215,4747
SLIT3,215,2633
PAK5_ENST00000353224,215,4747
LRRC4C_ENST00000528697,215,2632
CACNA2D4_ENST00000586184,215,2631
SNTG1_ENST00000643740,215,2631
MDGA2_ENST00000357362,215,2632
COL1A2_ENST00000620463,215,2632
LRRC4C_ENST00000530763,215,2632
COL15A1,215,2630
SLIT3_ENST00000519560,215,2633
SYNE1_ENST00000367253,215,2653
TRPS1_ENST00000220888,215,2634
GCSAML_ENST00000366489,214,2631
WDFY3,214,2632
GCSAML_ENST00000527541,214,2631
GCSAML_ENST00000366491,214,2631
POLE,214,4731
DYNC1H1,214,2736
GCSAML_ENST00000527084,214,2631
ANK3_ENST00000373827,214,2731
GCSAML,214,2631
GCSAML_ENST00000623578,213,2631
GCSAML_ENST00000463359,213,2631
POLE_ENST00000535270,213,4731
LAMA4_ENST00000424408,213,2631
NLRP5,213,2644
HDAC9_ENST00000406451,213,2642
HDAC9_ENST00000401921,213,2642
SLC39A12,213,2636
SLC39A12_ENST00000377371,213,2636
LAMA4_ENST00000389463,213,2631
SLC39A12_ENST00000539911,213,2636
TRPS1_ENST00000520276,213,2634
LAMA4,213,2631
LAMA4_ENST00000522006,213,2631
PTPRZ1_ENST00000449182,213,2639
SLC39A12_ENST00000377374,213,2636
EP400,213,2745
SPEG,213,2748
DCAF4L2,213,2634
EP400_ENST00000389561,213,2745
CMYA5,213,2636
ZNF479_ENST00000620639,213,2731
NLRP5_ENST00000621651,213,2644
CACNA1S,212,2631
CACNA1S_ENST00000367338,212,2631
HDAC9,212,2642
MYO3A_ENST00000543632,212,2842
MYO3A_ENST00000265944,212,2842
MYO3A,212,2842
DGKB_ENST00000407950,212,2631
CDH7_ENST00000323011,211,2634
DCHS1,211,2637
NTRK3_ENST00000317501,211,6040
C6_ENST00000337836,211,2730
CDH7,211,2634
SCN3A_ENST00000639244,211,2631
GRID1,211,2631
PDE1C_ENST00000396191,211,2631
PDE1C_ENST00000321453,211,2631
SCN3A_ENST00000360093,211,2631
SCN3A,211,2631
SETBP1,211,2931
SCN3A_ENST00000409101,211,2631
EYS_ENST00000342421,211,2864
RIMS1_ENST00000264839,211,2630
CRB1_ENST00000367397,211,2728
C6,211,2730
TEX15,210,2632
EPHA7,210,4714
ZEB2_ENST00000539609,210,2732
CFAP46,210,2630
ATRNL1,210,2630
UGT1A9,210,2631
ZEB2_ENST00000636026,210,2732
ZEB2_ENST00000419938,210,2732
ZEB2_ENST00000636471,210,2732
ARID1B_ENST00000350026,210,4396
VWF,210,2631
TRPS1_ENST00000519076,210,2634
TRHDE,210,2630
GRID2_ENST00000611049,210,2632
ARID1B_ENST00000636930,210,4396
RIMS1_ENST00000520567,210,2630
TEX15_ENST00000643185,210,2632
ARID1B,210,4396
ZEB2,210,2732
HEPH_ENST00000441993,209,2634
LAMB4_ENST00000205386,209,2642
HEPH,209,2634
RIMS1_ENST00000491071,209,2630
ADAMTS20_ENST00000553158,209,2648
VPS13C_ENST00000249837,209,2728
NDST4_ENST00000613194,209,2631
VPS13C,209,2728
ZEB2_ENST00000558170,209,2732
LYST,209,2633
HEPH_ENST00000343002,209,2634
HEPH_ENST00000336279,209,2634
ADAMTSL3_ENST00000567476,209,2766
TRRAP_ENST00000355540,209,2673
LAMB4,209,2642
HEPH_ENST00000419594,209,2634
ZEB2_ENST00000409487,209,2732
VPS13C_ENST00000261517,209,2728
PLCB1_ENST00000378637,209,2631
ZEB2_ENST00000303660,209,2732
LYST_ENST00000389794,209,2633
ANK3,209,2731
ADAMTSL3,209,2766
PCNT,209,2736
ADAMTS20_ENST00000395541,209,2648
NDST4,209,2631
SALL1,209,2631
FSIP2,209,2630
TRRAP,208,2673
OTOGL,208,2631
AMER1,208,4863
TRRAP_ENST00000446306,208,2673
TRRAP_ENST00000628380,208,2673
AMER1_ENST00000374869,208,4863
OTOGL_ENST00000646859,208,2631
ANK3_ENST00000503366,208,2731
BCLAF1,207,2631
MYCBP2_ENST00000357337,207,2638
MYCBP2,207,2638
ZP4,207,2632
BCLAF1_ENST00000527536,207,2631
ZEB2_ENST00000637304,207,2732
ZEB2_ENST00000638128,207,2732
RET,207,7273
UTRN,207,2636
SACS,207,2634
SALL1_ENST00000566102,207,2631
ABCB1,207,2635
SACS_ENST00000423156,207,2634
SEMA5A,207,2631
CACNA2D4_ENST00000588077,207,2631
SACS_ENST00000455470,207,2634
ANO4_ENST00000644049,207,2635
ROBO2,207,2820
KIF1A,207,2630
KIF1A_ENST00000320389,207,2630
BCLAF1_ENST00000527759,207,2631
ARID2,207,4874
BCLAF1_ENST00000353331,207,2631
BCLAF1_ENST00000530767,207,2631
RIMS1_ENST00000522291,206,2630
CDH8,206,2728
ZP4_ENST00000366570,206,2632
CDH8_ENST00000299345,206,2728
SALL1_ENST00000440970,206,2631
RIMS1_ENST00000518273,206,2630
RIMS1,206,2630
RIMS1_ENST00000517960,206,2630
PCDH10_ENST00000618019,206,2729
FRY_ENST00000645780,206,2632
PCDHB7,206,2735
LRRTM4_ENST00000409282,206,2630
FRY_ENST00000647500,206,2632
LRRTM4_ENST00000409088,206,2630
CDH8_ENST00000577730,206,2728
DDR2,205,8547
RUNX1T1_ENST00000265814,205,2837
CACNA2D4_ENST00000585708,205,2631
RUNX1T1_ENST00000614812,205,2837
RUNX1T1_ENST00000613302,205,2837
RUNX1T1_ENST00000523629,205,2837
RUNX1T1_ENST00000615601,205,2837
COL14A1,205,2634
SPEF2_ENST00000637569,205,2632
PCDHGA12,205,2728
RUNX1T1_ENST00000617740,205,2837
BCLAF1_ENST00000392348,205,2631
RUNX1T1,205,2837
AKAP6_ENST00000557272,205,2769
OTOGL_ENST00000458043,205,2631
AKAP6,205,2769
MAP2_ENST00000392194,204,2631
MAP2,204,2631
POLQ,204,2782
KMT2A,204,5102
PRKDC,204,2987
COL6A5,204,2630
TMPRSS15,204,2633
PRKDC_ENST00000338368,204,2987
POLQ_ENST00000621776,204,2782
MAP2_ENST00000361559,204,2631
DGKI_ENST00000614521,203,2631
CACNA2D4_ENST00000585732,203,2631
VPS13C_ENST00000645819,203,2728
ADAMTS18,203,2766
VPS13C_ENST00000395896,203,2728
RUNX1T1_ENST00000613886,203,2837
COL14A1_ENST00000309791,203,2634
DYNC2H1_ENST00000375735,203,2630
MTUS2,202,2630
RP1,202,2633
CTNNB1_ENST00000644873,202,7350
CTNNB1_ENST00000643992,202,7350
CTNNB1_ENST00000433400,202,7350
CTNNB1_ENST00000642992,202,7350
CTNNB1_ENST00000646174,202,7350
CNGB3,202,2630
CTNNB1_ENST00000644867,202,7350
CTNNB1_ENST00000647264,202,7350
CTNNB1_ENST00000646116,202,7350
CTNNB1_ENST00000645210,202,7350
CTNNB1_ENST00000645276,202,7350
CTNNB1_ENST00000441708,202,7350
MYOM2,202,2631
CTNNB1_ENST00000642426,202,7350
CTNNB1_ENST00000645493,202,7350
CTNNB1_ENST00000644524,202,7350
ANO4_ENST00000392979,202,2635
CTNNB1_ENST00000645900,202,7350
CTNNB1_ENST00000646369,202,7350
CTNNB1_ENST00000642836,202,7350
CTNNB1_ENST00000643297,202,7350
DOCK10,202,2633
CTNNB1_ENST00000643977,202,7350
CTNNB1_ENST00000396183,202,7350
CTNNB1_ENST00000642315,202,7350
DYNC2H1,202,2630
SACS_ENST00000402364,202,2634
CTNNB1_ENST00000349496,202,7350
CTNNB1_ENST00000405570,202,7350
CTNNB1_ENST00000645982,202,7350
CTNNB1_ENST00000642986,202,7350
CTNNB1_ENST00000644678,202,7350
CTNNB1_ENST00000453024,202,7350
CTNNB1_ENST00000647390,202,7350
CTNNB1_ENST00000642886,202,7350
CTNNB1_ENST00000643541,202,7350
DNAH2,202,2632
VPS13C_ENST00000395898,202,2728
CTNNB1_ENST00000646725,202,7350
CTNNB1_ENST00000431914,202,7350
CACNA2D1,202,2636
DYNC2H1_ENST00000334267,202,2630
CTNNB1_ENST00000450969,202,7350
CTNNB1_ENST00000396185,202,7350
CTNNB1_ENST00000643031,202,7350
CTNNB1_ENST00000646381,202,7350
MYOM2_ENST00000523438,202,2631
CTNNB1_ENST00000642248,202,7350
PREX1,201,2631
CACNA2D1_ENST00000356253,201,2636
COL24A1,201,2631
COL4A1,201,2634
GLI3,201,2766
CFAP61,201,2632
MAP2_ENST00000447185,201,2631
LRRC4C_ENST00000619527,201,2632
OR9Q1,200,2631
AKAP9_ENST00000359028,200,2791
KALRN_ENST00000460856,200,2652
DNAH2_ENST00000389173,200,2632
LRRC4C,200,2632
LRRC4C_ENST00000527150,200,2632
NLRP12_ENST00000345770,200,2632
KALRN,200,2652
NLRP12,200,2632
NLRP12_ENST00000391772,200,2632
AKAP9,200,2791
RIMBP2_ENST00000643940,200,2632
NLRP12_ENST00000391775,200,2632
GALNT13_ENST00000392825,200,2631
NLRP12_ENST00000324134,200,2632
ATP10A,200,2631
RET_ENST00000615310,200,7273
KMT2A_ENST00000389506,199,5102
EPB41L3_ENST00000544123,199,2631
EPB41L3_ENST00000342933,199,2631
EPB41L3_ENST00000400111,199,2631
IGSF1_ENST00000370904,199,2638
NCOR1,199,4405
TEX15_ENST00000256246,199,2632
RUNX1T1_ENST00000520724,199,2837
ANO4,199,2635
DOCK10_ENST00000645028,199,2633
EPB41L3,199,2631
DOCK10_ENST00000409592,199,2633
EPB41L3_ENST00000545076,199,2631
RUNX1T1_ENST00000518844,199,2837
GALNT17_ENST00000618959,199,2631
EPB41L3_ENST00000540638,198,2631
NLGN4X_ENST00000381092,198,2632
HDAC9_ENST00000432645,198,2642
MKI67_ENST00000368653,198,2730
NLGN4X_ENST00000275857,198,2632
ACTN2_ENST00000366578,198,2631
ACTN2,198,2631
FBN2_ENST00000508989,198,2631
MKI67,198,2730
NLGN4X,198,2632
NCOR1_ENST00000395857,198,4405
DGKB_ENST00000406247,198,2631
CNTN5,198,2631
CNTN5_ENST00000418526,198,2631
NLGN4X_ENST00000381093,198,2632
CNTN5_ENST00000528682,198,2631
ACTN2_ENST00000546208,198,2631
RUNX1T1_ENST00000360348,198,2837
ABCC8_ENST00000643260,197,2636
KLHL4_ENST00000373119,197,2730
FRY,197,2632
FRY_ENST00000642040,197,2632
TRPM2_ENST00000300482,197,2632
TECTA,197,2631
KLHL4,197,2730
ABCC8,197,2636
GLI3_ENST00000479210,197,2766
TRPM2_ENST00000300481,197,2632
ABCC8_ENST00000646902,197,2636
CDH18_ENST00000511273,197,2731
ABCC8_ENST00000643878,197,2636
TECTA_ENST00000642222,197,2631
SLIT3_ENST00000404867,197,2633
POM121L12,197,2631
TRPM2_ENST00000397928,197,2632
ABCC8_ENST00000642271,197,2636
FRY_ENST00000380250,197,2632
ABCC8_ENST00000644772,197,2637
SYNE1_ENST00000367248,197,2653
ABCC8_ENST00000647015,197,2636
ABCC8_ENST00000389817,197,2636
TECTA_ENST00000264037,197,2631
TRPM2,197,2632
ZFPM2,196,2630
TENM2_ENST00000519204,196,2630
RGS7_ENST00000366564,196,2633
RGS7,196,2633
PLCH1_ENST00000334686,196,2631
LTBP1_ENST00000404525,196,2633
LTBP1_ENST00000418533,196,2633
CNTN5_ENST00000279463,196,2631
ZEB2_ENST00000637045,196,2732
LTBP1_ENST00000407925,196,2633
MORC1,196,2633
PLCH1_ENST00000460012,196,2631
RGS7_ENST00000366563,196,2633
PLCH1_ENST00000494598,196,2631
EPHB1_ENST00000493838,196,4712
LTBP1_ENST00000402934,196,2633
MYH15,195,2634
TENM2,195,2630
PLCH1_ENST00000447496,195,2631
USP34,195,2767
RGS7_ENST00000348120,195,2633
TNNI3K,195,2843
PLCH1,195,2631
MORC1_ENST00000483760,195,2633
NRG3,195,2767
NRG3_ENST00000404547,195,2767
PPP1R3A,195,2765
ARID2_ENST00000422737,195,4874
UBR4,194,2632
NCOR1_ENST00000395851,194,4405
MGA,194,4354
UNC80,194,2631
MGA_ENST00000545763,194,4354
PDE3A,194,2633
TRPM3_ENST00000357533,194,2632
MGA_ENST00000566586,194,4354
UNC80_ENST00000272845,194,2631
KIAA1549L,194,2630
MGA_ENST00000570161,194,4354
GALNT13,194,2631
DLGAP2,193,2630
NLGN4X_ENST00000538097,193,2632
TPO,193,2631
FPGT-TNNI3K_ENST00000370899,193,2637
NID2_ENST00000617139,193,2632
TPO_ENST00000382201,193,2631
TIAM1,193,2767
ABCA12,193,2631
TIAM1_ENST00000541036,193,2767
PZP,193,2631
ITPR2,193,2634
PCDHB8,193,2870
ABCB5_ENST00000258738,193,2631
TPO_ENST00000329066,193,2631
NID2,192,2632
PDE1C_ENST00000396184,192,2631
AMPH_ENST00000325590,192,2630
NTRK3_ENST00000540489,192,6040
TRPM6,192,2651
TLN2,192,2770
AMPH,192,2630
TLN2_ENST00000636159,192,2770
TPO_ENST00000346956,192,2631
ALPK2,192,2654
RUNX1T1_ENST00000396218,191,2837
GABRA2_ENST00000510861,191,2631
DISP3,191,2637
DLGAP2_ENST00000421627,191,2630
THBS2,191,2635
AC011604.2,191,2631
TRPM3_ENST00000377111,191,2632
SDK2,191,2631
ZFPM2_ENST00000520492,191,2630
TRPM3,191,2632
AC011604.2_ENST00000381541,191,2631
THBS2_ENST00000617924,191,2635
CTNNB1_ENST00000644138,190,7350
ZEB2_ENST00000638007,190,2732
ZEB2_ENST00000638087,190,2732
PIK3C2G_ENST00000266497,190,4676
TEP1,190,2639
PIK3C2G_ENST00000433979,190,4676
PIK3C2G,190,4676
TEP1_ENST00000556935,190,2639
TRIM58,190,2632
ZEB2_ENST00000636413,190,2732
RET_ENST00000340058,190,7273
SNTG1_ENST00000647073,189,2631
NCOR2_ENST00000429285,189,2631
ACACB,189,2635
TET1,189,4504
DMD_ENST00000359836,189,2640
PPFIA2_ENST00000550584,189,2631
SPATA31A6,189,2630
DLG2,189,2632
SNTG1_ENST00000643999,189,2631
DMD_ENST00000378707,189,2640
PPFIA2_ENST00000552948,189,2631
KCNU1,189,2634
PPFIA2,189,2631
TRPM6_ENST00000449912,189,2651
DMD_ENST00000541735,189,2640
MYO15A_ENST00000615845,189,2730
PPFIA2_ENST00000548586,189,2631
ACACB_ENST00000377848,189,2635
FNDC1,189,2630
MYO15A_ENST00000647165,189,2730
SNTG1_ENST00000643809,189,2631
PPFIA2_ENST00000549325,189,2631
NCOR2_ENST00000404621,189,2631
ITIH6,189,2633
GABRA2_ENST00000540012,189,2631
MYO15A,189,2730
GABRA2_ENST00000381620,188,2631
TRPM6_ENST00000361255,188,2651
CUX2,188,2630
NRXN1_ENST00000406859,188,2633
CHD5,188,2633
FREM2,188,2643
FBN1,188,2729
CACNA1I_ENST00000404898,188,2630
CD163L1_ENST00000313599,188,2633
CACNA1I,188,2630
NRXN1_ENST00000402717,188,2633
SCN5A,188,2630
SCN5A_ENST00000333535,188,2630
CD163L1,188,2633
SCN5A_ENST00000451551,188,2630
SCN5A_ENST00000425664,188,2630
WDFY4,188,2635
TRIM51,188,2631
FCRL5,188,2633
SYNE1_ENST00000413186,188,2653
DMD_ENST00000474231,187,2640
CACNA1A,187,2632
CACNA1A_ENST00000636389,187,2632
CACNA1I_ENST00000407673,187,2630
CACNA1A_ENST00000638009,187,2632
CACNA1I_ENST00000401624,187,2630
CACNA1A_ENST00000573710,187,2632
CACNA1A_ENST00000360228,187,2632
KCNJ12,187,2631
IGFN1,187,2630
TPO_ENST00000382198,187,2631
SCN5A_ENST00000450102,187,2630
CACNA1A_ENST00000635895,187,2632
CACNA1A_ENST00000636012,187,2632
CACNA1A_ENST00000614285,187,2632
IGFN1_ENST00000295591,187,2630
NCOR2,187,2631
SCN5A_ENST00000455624,187,2630
PDZRN3,187,2633
CACNA1A_ENST00000637769,187,2632
CACNA1A_ENST00000635727,187,2632
CACNA1A_ENST00000637432,187,2632
SCN5A_ENST00000414099,187,2630
NLRP4,187,2636
CACNA1A_ENST00000637736,187,2632
SCN5A_ENST00000423572,187,2630
KCNH1,186,2633
KCNH1_ENST00000367007,186,2633
SHANK1,186,2631
GRM7,186,2765
CACNA1A_ENST00000637276,186,2632
ROBO2_ENST00000461745,186,2820
KCNH1_ENST00000638498,186,2633
HECTD4_ENST00000550722,186,2764
SCN5A_ENST00000449557,186,2630
CHD7,186,2635
KCNH1_ENST00000639952,186,2633
ITIH5_ENST00000397146,186,2630
GRM7_ENST00000486284,186,2765
LRBA,186,2636
LRBA_ENST00000510413,186,2636
HECTD4,186,2764
ESR2_ENST00000556275,185,2638
ANO3_ENST00000531568,185,2632
GRIK2,185,2631
AFF2_ENST00000286437,185,2633
GABRA2_ENST00000356504,185,2631
GTF3C1_ENST00000561623,185,2630
UGT1A7,185,2631
SNTG1_ENST00000647273,185,2631
POTEH,185,2630
PXDN,185,2630
PCDHA13,185,2728
PDE1C_ENST00000396182,185,2631
GABRA2_ENST00000514090,185,2631
GRIK2_ENST00000413795,185,2631
PDZD2,185,2729
SPEN,185,4482
GTF3C1,185,2630
CHD7_ENST00000524602,185,2635
ANK2_ENST00000612754,185,2633
PCDHA13_ENST00000409494,185,2728
POTEE,185,2631
OVCH1,185,2631
GRIK2_ENST00000369138,185,2631
ADAMTS2,185,2632
SCN11A,184,2630
CCDC141_ENST00000443758,184,2632
OCA2_ENST00000353809,184,2632
POTEC,184,2630
TMEM132D_ENST00000389441,184,2635
AC244517.10,184,2638
EPHA3_ENST00000452448,184,4954
NAV2_ENST00000360655,184,2632
SMAD4,184,6079
OCA2,184,2632
CACNA1A_ENST00000636549,183,2632
ZIC4_ENST00000383075,183,2636
MYPN_ENST00000354393,183,2633
TPR,183,2652
ADGRL2,183,2764
CACNA1A_ENST00000637927,183,2632
ADGRL2_ENST00000370728,183,2764
ZDBF2,183,2630
GRM7_ENST00000389336,183,2765
FSTL5,183,2631
MYPN_ENST00000540630,183,2633
FSTL5_ENST00000379164,183,2631
BRWD3,182,2634
ROBO2_ENST00000332191,182,2820
KCNH1_ENST00000640044,182,2633
NLRP8,182,2636
MYPN_ENST00000613327,182,2633
KCNH1_ENST00000640566,182,2633
DNAH6,182,2635
MYPN,182,2633
NOTCH3,182,4681
HERC1,182,2766
SHANK1_ENST00000391814,181,2631
SHANK1_ENST00000359082,181,2631
NLRP8_ENST00000590542,181,2636
GREB1,181,2631
SCN7A_ENST00000441411,181,2630
FSHR,181,2765
VPS13D,181,2630
PTPRC,181,2632
KIT,181,7459
SCN7A_ENST00000409855,181,2630
VPS13D_ENST00000613099,181,2630
BOD1L1,181,2630
AMER3,181,2630
PTPRC_ENST00000348564,181,2632
SCN7A,181,2630
ZEB2_ENST00000440875,180,2732
SCN11A_ENST00000456224,180,2630
FSHR_ENST00000304421,180,2765
SCN7A_ENST00000619410,180,2630
KCNH7_ENST00000328032,180,2639
SCN7A_ENST00000621965,180,2630
DNAH6_ENST00000237449,180,2635
ZDBF2_ENST00000611847,180,2630
POTEH_ENST00000621704,180,2630
LILRB1,179,2636
RIMBP2,179,2632
LILRB1_ENST00000396327,179,2636
ZNF716,179,2633
NLRP4_ENST00000587891,179,2636
NAV2_ENST00000396085,179,2632
NLRP7,179,2632
BRCA1_ENST00000357654,179,5396
LILRB1_ENST00000396331,179,2636
OR5V1_ENST00000377154,179,2632
NAV2_ENST00000349880,179,2632
NAV2_ENST00000527559,179,2632
BRINP1,179,2632
LILRB1_ENST00000396332,179,2636
SGIP1_ENST00000237247,179,2631
NAV2_ENST00000540292,179,2632
SGIP1_ENST00000371039,179,2631
GABRA2,178,2631
ADGRL2_ENST00000370721,178,2764
COL4A4,178,2631
NSD1_ENST00000347982,178,4391
NAV2,178,2632
PIEZO2_ENST00000302079,178,2634
NSD1_ENST00000354179,178,4391
LILRB1_ENST00000427581,178,2636
MYO7A_ENST00000409619,178,2630
MYO7A_ENST00000458637,178,2630
ADGRL2_ENST00000370727,178,2764
STON1-GTF2A1L_ENST00000405008,178,2636
MYO7A,178,2630
CNTN5_ENST00000619298,178,2631
ADGRL2_ENST00000370723,178,2764
ADGRL2_ENST00000370725,178,2764
RUNX1T1_ENST00000422361,178,2837
PIEZO2_ENST00000383408,178,2634
NSD1,178,4391
STON1-GTF2A1L,177,2636
CNTN5_ENST00000527185,177,2631
FSCB,177,2765
ZIC4_ENST00000425731,177,2634
NLRP7_ENST00000590030,177,2632
NLRP7_ENST00000340844,177,2632
DMXL1,177,2632
FSTL5_ENST00000427802,177,2631
CAMTA1,177,2634
GREB1_ENST00000234142,177,2631
MICAL3,177,2630
SGIP1,177,2631
DMXL1_ENST00000311085,177,2632
CFAP65,177,2630
RTTN,177,2630
NLRP14,177,2633
BCLAF1_ENST00000628517,177,2631
NLRP7_ENST00000328092,177,2632
STON1-GTF2A1L_ENST00000394751,176,2636
LILRB1_ENST00000396315,176,2636
AMER3_ENST00000321420,176,2630
TRPM3_ENST00000377105,176,2632
NLRP7_ENST00000592784,176,2632
FBXW7,176,6076
COL4A5_ENST00000361603,176,2632
C7,176,2630
COL4A5,176,2632
LILRB1_ENST00000396317,176,2636
DDR2_ENST00000367921,176,8547
ACACB_ENST00000377854,176,2635
TRPM3_ENST00000360823,176,2632
SEZ6L_ENST00000529632,175,2631
SCN4A,175,2630
C11orf65_ENST00000525729,175,2719
ZIC4,175,2631
SEZ6L_ENST00000360929,175,2631
NBPF1,175,2630
RTTN_ENST00000255674,175,2630
MMRN1,175,2632
MYH11_ENST00000300036,174,2779
F8,174,2640
DIDO1,174,2631
DIDO1_ENST00000395343,174,2631
NLRP13_ENST00000588751,174,2632
GRIK2_ENST00000369137,174,2631
KIF21B_ENST00000332129,174,2632
ZBBX_ENST00000392766,174,2633
IGF2R,174,2647
PIEZO2_ENST00000580640,174,2634
MYH11_ENST00000576790,174,2779
SLC17A6,174,2632
ZBBX,174,2633
ZIC1,174,2729
EPPK1,174,2636
ZBBX_ENST00000392764,174,2633
CFAP65_ENST00000453220,174,2630
SEZ6L_ENST00000629590,174,2631
PIEZO2,174,2634
SEZ6L,174,2631
ICE1,174,2636
MYH11_ENST00000452625,174,2779
GRIK2_ENST00000369134,174,2631
IQGAP2,174,2630
MYH11,174,2779
GRIK2_ENST00000318991,174,2631
SLC44A5_ENST00000370859,174,2633
SEZ6L_ENST00000404234,174,2631
GOLGB1_ENST00000340645,173,2730
PLPPR4,173,2630
MMRN1_ENST00000264790,173,2632
ZFPM2_ENST00000517361,173,2630
AR,173,4815
SYNE2_ENST00000555002,173,2731
GOLGB1,173,2730
WDR17_ENST00000508596,173,2631
ZIC4_ENST00000491672,173,2636
EPPK1_ENST00000568225,173,2636
RBFOX1_ENST00000641259,173,2630
WDR17,173,2631
PLPPR4_ENST00000457765,173,2630
GOLGB1_ENST00000614479,173,2730
KCNJ12_ENST00000331718,173,2631
SLITRK1,172,2631
WDR17_ENST00000507824,172,2631
KCNJ3_ENST00000544049,172,2634
FN1_ENST00000356005,172,2649
FN1_ENST00000336916,172,2649
LAMC3,172,2631
ADGRL4,172,2631
ZEB1_ENST00000320985,172,2632
ZEB1,172,2632
KIF21B_ENST00000461742,172,2632
FN1,172,2649
SEZ6L_ENST00000343706,172,2631
BRINP2,172,2630
FN1_ENST00000446046,172,2649
EGFLAM_ENST00000322350,172,2636
ZBBX_ENST00000392767,172,2633
NLRP13,172,2632
KIF21B_ENST00000360529,172,2632
HECW2,172,2767
SLC44A5,172,2633
FN1_ENST00000357867,172,2649
ADGB,172,2630
KCNJ3,172,2634
AR_ENST00000612452,172,4815
FN1_ENST00000323926,172,2649
FN1_ENST00000421182,172,2649
